캠핑장명,운영기관,관리기관,업종,주소,주요시설,화장실(개),샤워실(개),반려동물_동반여부,전화번호,예약페이지,대표사진,데크사이트,파쇄석사이트,카라반사이트,시도,시군구,경도,위도
다시캠핑장위드펫,민간,직영,일반야영장,경북 고령군 덕곡면 덕운로 1043-36,"전기,무선인터넷,온수,놀이터",2,2,가능(소형견),0507-1429-2297,"https://map.naver.com/p/entry/place/1969698461?c=10.39,0,0,0,dh&placePath=/home",https://gocamping.or.kr/upload/camp/100909/thumb/thumb_720_1969OTui7jFDcsuvA3kfXiuT.jpg,1,1,5,경상북도,고령군,128.1961976,35.8000805
다온 오토캠핑장,민간,직영,일반야영장,전남광주통합특별시 해남군 화원면 화봉길 192-10,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점",2,2,불가능,0507-1360-8545,"https://map.naver.com/p/entry/place/1015767403?c=15.00,0,0,0,dh",https://gocamping.or.kr/upload/camp/100970/thumb/thumb_720_0509O8NbjMJpIyiuPReAWT0u.jpg,10,15,0,전남광주통합특별시,해남군,126.2664896,34.6647893
다온숲 노을 캠핑정원,민간,직영,"카라반,글램핑",경기도 파주시 탄현면 새오리로339번길 77-27,"전기,무선인터넷,장작판매,물놀이장,산책로,마트.편의점",2,1,가능(소형견),031-943-9985,네이버 (https://naver.me/FtTboZwJ),https://gocamping.or.kr/upload/camp/101617/thumb/thumb_720_0339reSJZ0vVfpaMuhGUTg3Z.jpg,4,1,0,경기도,파주시,126.688266329186,37.8159711553968
다올 오토캠핑장,민간,직영,일반야영장,경기 양평군 양동면 원양1로 155,"전기,무선인터넷,장작판매,온수,운동시설",0,0,가능,,,https://gocamping.or.kr/upload/camp/100937/thumb/thumb_720_1953DTud5zhVGOG3liHhfo2U.jpg,16,0,0,경기도,양평군,127.743982,37.3851964
다올 캠핑장,민간,직영,일반야영장,충북 진천군 백곡면 백곡로 699-15,"전기,무선인터넷,장작판매,온수,트렘폴린,마트.편의점",6,8,가능,010-5332-6445,https://daallcamping.nowgo.kr/reservation,https://gocamping.or.kr/upload/camp/101643/thumb/thumb_720_1281Gchm0suFKPlKzsMkgvqf.jpg,12,12,0,충청북도,진천군,127.355604846199,36.8829557154086
다올 캠핑장,민간,직영,일반야영장,강원특별자치도 영월군 주천면 미다리길 61,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",0,0,가능(소형견),,https://naver.me/GvdMxFC2,https://gocamping.or.kr/upload/camp/101189/thumb/thumb_720_5451k04dEAGsPnKcHTaCDtlL.jpg,16,0,0,강원도,영월군,128.3279081,37.2915689
다올숲,민간,직영,일반야영장,경기도 포천시 신북면 청신로1059번길 78-22,,0,0,,031-534-6712,http://r.camperstory.com/resMain.hbb?reserve_path=RP&campseq=4021,https://gocamping.or.kr/upload/camp/100546/thumb/thumb_720_86325k5x5uT1HqR6jT4HmiOr.jpg,0,0,0,경기도,포천시,127.143810518086,37.9607164043742
다옴 캠핑장,민간,직영,자동차야영장,경상남도 하동군 적량면 동점길 18-71,"전기,장작판매,온수,물놀이장,산책로,마트.편의점",1,1,불가능,010-9020-4266,,https://gocamping.or.kr/upload/camp/101743/thumb/thumb_720_2309QfacKEAOJo9j2twLy8cK.jpg,4,2,0,경상남도,하동군,127.7533482726,35.1491675790959
다케노모리,민간,직영,일반야영장,강원특별자치도 강릉시 주문진읍 거문동길 197,,0,0,,,,,0,0,0,강원도,강릉시,128.800924992883,37.8927006005467
다포캠핑장,민간,직영,자동차야영장,경상남도 거제시 남부면 다포리 199-10,"전기,온수,산책로",7,7,가능,010-7388-4466,https://smartplace.naver.com/bizes/place/11873051,https://gocamping.or.kr/upload/camp/102189/thumb/thumb_720_4561zbTddfWhdsesu54xN6yq.png,7,0,0,경상남도,거제시,128.625454666001,34.7287226326586
다호캠핑장,민간,직영,일반야영장,경기 포천시 신북면 청신로1059번길 78-20,,0,0,,,,,0,0,0,경기도,포천시,127.143216597821,37.9605210854531
단밀오토캠핑장,민간,직영,"일반야영장,자동차야영장",경북 의성군 단밀면 도안로 734,"전기,무선인터넷,장작판매,온수,놀이터,산책로,운동장,마트.편의점",1,12,불가능,,,https://gocamping.or.kr/upload/camp/101570/thumb/thumb_720_5885vw87JNHeqHaXCw4WtKVn.jpg,0,0,0,경상북도,의성군,128.304921033364,36.3504774149274
단아하우스,민간,직영,일반야영장,강원 양양군 강현면 진미로54번길 12-1,,0,0,불가능,033-6727-4888,,,0,0,0,강원도,양양군,128.6029164,38.1495719
단양 글램핑&펜션,민간,직영,일반야영장,충청북도 단양군 단성면 선암계곡로 1080-33,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,마트.편의점",0,0,불가능,010-8254-3949,http://danyangglamping.com/contents/main.html			,https://gocamping.or.kr/upload/camp/101623/thumb/thumb_720_7926AosF4CNHJS17kuAAljKA.jpg,0,0,0,충청북도,단양군,128.308237029038,36.8924939667472
단양 남천 야영장,지자체,위탁,일반야영장,충북 단양군 영춘면 남천4길 33,,14,24,가능,010-8747-9334,https://m.thankqcamping.com/resv/view.hbb?cseq=3335&go_main=Y&path=%EA%BC%90,https://gocamping.or.kr/upload/camp/6968/thumb/thumb_720_8159VUf3kSZOuNQmlRNpCPsr.jpg,6,15,9,충청북도,단양군,128.506665990991,37.0457564015412
단양 도담캠핑장,민간,직영,"일반야영장,자동차야영장",충북 단양군 단양읍 노동장현로 530-25,"전기,무선인터넷,장작판매,온수,마트.편의점",5,26,불가능,,,https://gocamping.or.kr/upload/camp/101404/thumb/thumb_720_6431DR3i5i45yQKNkCVPe9Is.jpg,0,0,0,충청북도,단양군,128.3667436,36.9501462
단양 별마루캠핑장,민간,직영,자동차야영장,충청북도 단양군 매포읍 삼곡길 234,"전기,무선인터넷,장작판매,온수,운동장,운동시설",3,6,가능,010-2499-1795,,https://gocamping.or.kr/upload/camp/101462/thumb/thumb_720_6673EJoQTu0ff2b7YnMdMsi6.jpg,4,5,5,충청북도,단양군,128.256395,37.0743987
단양 패러캠핑장,민간,직영,일반야영장,충북 단양군 가곡면 두산길 177,"전기,무선인터넷,장작판매,온수",1,2,불가능,010-3977-2152,네이버플레이스			,https://gocamping.or.kr/upload/camp/101266/thumb/thumb_720_90955PB6ToCUw3UeyhQ7SCvt.jpg,2,4,8,충청북도,단양군,128.3969818,36.9997425
단양오지캠핑장,민간,직영,일반야영장,충북 단양군 영춘면 사지원2길 39,"전기,온수",2,2,가능,0507-1354-3433,충북 단양군 영춘면 사지원2길 39,https://gocamping.or.kr/upload/camp/100839/thumb/thumb_720_4004F9ifA7R4hC2RTSHrmb1d.jpg,3,3,6,충청북도,단양군,128.4490245,37.1080544
단양청정밸리 캠핑장,민간,직영,일반야영장,충북 단양군 영춘면 남천4길 104-41,,0,0,,,,,0,0,0,충청북도,단양군,128.50046037274,37.0381827695281
단양팔경투어,지자체,직영,자동차야영장,충북 단양군 단양읍 단양노동길 492,,0,0,불가능,043-421-7721,,,0,0,0,충청북도,단양군,128.3805148,36.9855790
단풍숲캠핑장,민간,직영,일반야영장,경기 용인시 처인구 원삼면 보개원삼로1462번길 14-23,"전기,장작판매,온수,물놀이장,놀이터,산책로,마트.편의점",20,20,불가능,010-4301-7942,https://www.camfit.co.kr/camp/63f3274a0fbea5001de0aa37,https://gocamping.or.kr/upload/camp/7131/thumb/thumb_720_8795siKin21mhpojIwiQ99Gg.png,64,0,0,경기도,,127.3144633,37.1244409
달궁야영장,국립공원,직영,일반야영장,전라북도 남원시 산내면 덕동리 287-3,운동시설,1,1,불가능,063-630-8900,http://res.knps.or.kr,https://gocamping.or.kr/upload/camp/6764/thumb/thumb_720_3462IXfFkJ3mBey7bbrXyHsv.jpg,0,0,0,전라북도,남원시,127.55544328163,35.3519289880162
달궁자동차야영장,국립공원,직영,자동차야영장,전북특별자치도 남원시 산내면 지리산로 365,"전기,온수,산책로,운동시설,마트.편의점",2,1,불가능,063-630-8950,https://res.knps.or.kr/reservation/searchSimpleCampReservation.do,https://gocamping.or.kr/upload/camp/696/thumb/thumb_720_3823PUVvT4GRwo2vcakJogYc.jpg,78,13,0,전라북도,남원시,127.558364540779,35.3551636923808
달그린캠프,민간,직영,일반야영장,경기 연천군 미산면 청정로771번길 113-257,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장",1,1,가능(소형견),,,https://gocamping.or.kr/upload/camp/100492/thumb/thumb_720_0596k2AO6N6gXX0ux8Eh8tIV.jpg,23,0,0,경기도,연천군,126.9431204,38.0523882
달꿈 오토캠핑장,민간,직영,자동차야영장,충남 천안시 동남구 병천면 관성3길 320-1,"전기,무선인터넷,장작판매,온수,산책로,마트.편의점",1,6,불가능,0507-1390-5728,https://camfit.co.kr/,https://gocamping.or.kr/upload/camp/101645/thumb/thumb_720_9792yNJ8waweKyrNwq5pAacA.jpg,0,0,0,충청남도,천안시,127.348865372909,36.8206670457926
달너머 캠핑장,민간,직영,일반야영장,강원특별자치도 강릉시 연곡면 진고개로 1687,,0,0,,0507-1331-8762,,,0,0,0,강원도,강릉시,128.72470617876,37.8493532666684
달리도 오토캠핑장,,직영,일반야영장,전남광주통합특별시 목포시 달리길 329 (달동),,0,0,,,,,0,0,0,전남광주통합특별시,목포시,126.3281211,34.7770717
달마당 캠핑장,민간,직영,일반야영장,경기 양평군 지평면 고재길 145,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점",2,32,불가능,010-5064-0421,https://dalcam0421.modoo.at/,https://gocamping.or.kr/upload/camp/101672/thumb/thumb_720_1555owMn5wHoS8pGWIx4OqwK.jpg,0,0,0,경기도,양평군,127.603305719073,37.4299815395993
달모루 캠핑장,,직영,일반야영장,인천광역시 강화군 양사면 인화로 456,,0,0,,,,,0,0,0,인천광역시,강화군,126.352820413592,37.7889632569814
달문관광 농원,민간,직영,"일반야영장,글램핑",경북 칠곡군 지천면 지천로 487-21,"전기,무선인터넷,온수,놀이터,운동장,운동시설,마트.편의점",2,2,가능,0507-1371-3389,https://www.camfit.co.kr/camp/65326e0c02092b001ed29e1a,https://gocamping.or.kr/upload/camp/101174/thumb/thumb_720_4915Z1UHo8GYDhmXhc4AE0j8.jpg,8,0,0,경상북도,칠곡군,128.4819870,35.9737120
달별캠핑,,직영,일반야영장,경기 양평군 양동면 고송길 32-12,,0,0,,,,https://gocamping.or.kr/upload/camp/100445/thumb/thumb_720_1274PM2LAW7GxIIhAVthzR0m.jpeg,0,0,0,경기도,양평군,127.6996429,37.4862336
달빛 계곡 캠핑장,민간,직영,자동차야영장,전남광주통합특별시 장흥군 유치면 봉덕신덕길 371,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점",2,2,가능,010-6332-5466,https://www.camfit.co.kr/camp/64b9429a791cd1001e34b595,https://gocamping.or.kr/upload/camp/100999/thumb/thumb_720_44661civ1YnoSmo4TrA8uuBt.jpg,6,1,1,전남광주통합특별시,장흥군,126.86673078484,34.830030224221
달빛강림,,직영,일반야영장,강원특별자치도 횡성군 강림면 월현속담길 69-24,,0,0,,,,,0,0,0,강원특별자치도,횡성군,128.166055536205,37.3507012226337
달빛고운 병곡캠핑장,지자체,직영,일반야영장,경남 거창군 북상면 병곡길 447-11,"전기,온수,물놀이장",2,2,가능,010-5729-6666,http://binggisil.com/sub04/booking.php,https://gocamping.or.kr/upload/camp/698/thumb/thumb_720_9038F39s4OwWZ9UsAicu5oG1.jpg,0,0,0,경상남도,거창군,127.775627149437,35.8091133700329
달빛그릴캠핑,민간,직영,일반야영장,경기 동두천시 삼육사로 1420 (탑동동),,0,0,가능(소형견),0507-1381-1484,,https://gocamping.or.kr/upload/camp/101328/thumb/thumb_720_6279fMqAoCYtjbJK9gc5Lvs7.jpg,0,0,0,경기도,동두천시,127.1049853,37.8898094
달빛글램핑,민간,직영,일반야영장,경남 합천군 대병면 대병3산로 543-37,,0,0,,,,,0,0,0,경상남도,합천군,128.032905954464,35.5229739991126
달빛글램핑장,민간,직영,"일반야영장,글램핑",경기 포천시 일동면 사기막길 67-6,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로",1,1,불가능,010-9030-3294,http://rev.yapen.co.kr/external?ypIdx=33587,https://gocamping.or.kr/upload/camp/699/thumb/thumb_720_2256AFiMWhe1it9Fa9mFbmnT.jpg,0,0,0,경기도,포천시,127.3380864,37.964975
달빛담은캠핑장,민간,직영,자동차야영장,전남광주통합특별시 보성군 벌교읍 장암길 284-37,,0,0,불가능,,,,0,0,0,전남광주통합특별시,보성군,127.4122294,34.8027738
달빛소나타,민간,직영,일반야영장,대전광역시 동구 산내로 459-83 (하소동),"전기,무선인터넷,온수,산책로",1,1,불가능,010-7747-7142,,https://gocamping.or.kr/upload/camp/101976/thumb/thumb_720_4809gXur5G0N4Bd5Ot9qKZ4Z.jpg,2,0,0,대전광역시,동구,127.441141853492,36.2275624677146
달빛수월 캠핑장,민간,직영,일반야영장,경남 통영시 도산면 수월1길 23,,0,0,,010-7343-1603,https://cafe.naver.com/tongjaeyoung,,11,0,0,경상남도,통영시,128.329336397232,34.8867971280615
달빛오름 경주,민간,직영,일반야영장,경상북도 경주시 현곡면 래태리 573-3,,0,0,,,,,0,0,0,경상북도,경주시,129.148313488284,35.9158104866733
달빛오름 경주,민간,직영,일반야영장,경북 경주시 현곡면 새안현로 507-19,"전기,무선인터넷,장작판매,온수,운동시설",2,2,불가능,,https://booking.ddnayo.com/booking-calendar-status?accommodationId=14370,https://gocamping.or.kr/upload/camp/100040/thumb/thumb_720_6270dBKW7fOT0UwXeTy9HBnX.jpg,0,0,0,경상북도,경주시,129.149479259901,35.9157634832091
달빛정원글램핑&카라반,,직영,"카라반,글램핑",경기도 가평군 설악면 유명산길 118,"무선인터넷,장작판매,온수",21,21,가능(소형견),010-3004-4434,네이버 (https://naver.me/GOPesw3D),https://gocamping.or.kr/upload/camp/100141/thumb/thumb_720_1906lebX5vlSncrhsaEOCTsS.jpg,0,0,0,경기도,가평군,127.4871936860097,37.59307690727609
달사랑 캠핑장,,직영,일반야영장,경기 포천시 신북면 아트밸리로 196,,0,0,,010-9240-9560,,https://gocamping.or.kr/upload/camp/100323/thumb/thumb_720_1736rpIlFEuiPJ40wlwSx3Qd.jpg,0,0,0,경기도,포천시,127.2343096,37.9235414
달산 글램핑,민간,직영,"일반야영장,카라반,글램핑",충남 태안군 남면 안마실길 244-44,"전기,무선인터넷,장작판매,온수,산책로",1,1,불가능,010-9415-9388,https://admin.camfit.co.kr/#/camp/camp-list/66dbc2ecd1ac4c001ec0230f,https://gocamping.or.kr/upload/camp/101512/thumb/thumb_720_7538Qqf843kLpCH8jmdFUDcQ.jpg,0,0,0,충청남도,태안군,126.299591053209,36.6836379314495
달서별빛캠프 캠핑장,국민여가,직영,"일반야영장,카라반",대구 달서구 앞산순환로 248 (송현동),"전기,무선인터넷,온수,물놀이장,놀이터,산책로",3,2,불가능,053-667-3191,https://camp.xticket.kr/web/main?shopEncode=f27ad3485cf140b64341e2cc975c376d14561a12aca07349ae393d97379882c7,https://gocamping.or.kr/upload/camp/6765/thumb/thumb_720_41935xQcdood0HRvyGj6pUzL.jpg,15,15,11,대구광역시,달서구,128.5570421,35.8232437
달숲스테이,민간,직영,일반야영장,충북 제천시 금성면 산곡3길 151,"전기,무선인터넷,온수,놀이터,운동시설",16,16,불가능,,https://booking.naver.com/booking/3/bizes/449124,https://gocamping.or.kr/upload/camp/8136/thumb/thumb_720_7812dMWdTKGUXOZPbYoPIkwY.jpg,0,0,0,충청북도,제천시,128.189047934853,37.0882141574673
달천공원오토캠핑장,지자체,위탁,"일반야영장,자동차야영장,카라반",경상남도 창원시 의창구 북면 달천길 150 ,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",1,1,가능(소형견),055-297-9000,https://camp.changwon.go.kr/sub/03_02.jsp,https://gocamping.or.kr/upload/camp/704/thumb/thumb_720_6835LN3Y4PG4YQDWJo1y7Vvr.jpg,31,0,0,경상남도,창원시,128.598252179456,35.2831966202334
달토 풀 글램핑,민간,직영,"일반야영장,글램핑",경북 영덕군 병곡면 흰돌로 85-32,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",11,11,가능,0507-1415-1601,http://daltoglamping.com/reservation.php,https://gocamping.or.kr/upload/camp/100804/thumb/thumb_720_4199jICXPdiNW9xZ9aOe6Wro.jpg,0,0,0,경상북도,영덕군,129.4074708,36.6124802
"닮다, 담다 153",민간,직영,자동차야영장,대구광역시 달성군 유가읍 본말리 1010,"무선인터넷,장작판매,온수",8,12,가능,,,,0,0,0,대구광역시,달성군,128.481057907537,35.6427432912673
담양금성산성 오토캠핑장,공립,직영,자동차야영장,전남광주통합특별시 담양군 금성면 불로리길 135-88,"전기,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트.편의점,덤프스테이션",3,1,가능(소형견),010-5807-5420,https://www.gscamping.com,https://gocamping.or.kr/upload/camp/7132/thumb/thumb_720_5456s5LgYe7bilHVcYnqYBej.jpg,40,20,10,전남광주통합특별시,담양군,127.03544215751,35.3659280037887
담양대나무골캠핑장,민간,직영,일반야영장,전남광주통합특별시 담양군 월산면 가산길 364,,0,0,,061-381-8502,,,0,0,0,전남광주통합특별시,담양군,126.948172249509,35.3373625160723
담양리사숲속마을,민간,직영,일반야영장,전남광주통합특별시 담양군 용면 추월산로 737,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동장,마트.편의점",0,0,가능,061-382-1004,https://www.lisaforestvillage.co.kr/,https://gocamping.or.kr/upload/camp/101280/thumb/thumb_720_5568z1Bl0nsfsQ2BmKtcWtly.jpg,0,0,0,전남광주통합특별시,담양군,126.991476460588,35.3877433978985
담양오랑쥬마을,민간,직영,일반야영장,전남광주통합특별시 담양군 담양읍 메타세쿼이아로 146,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점",25,25,가능,0507-1481-0394,"https://map.naver.com/p/entry/place/1409107947?c=12.00,0,0,0,dh",https://gocamping.or.kr/upload/camp/100954/thumb/thumb_720_1545cn9XwaAFPH9NtwKs0QcK.jpg,0,0,0,전남광주통합특별시,담양군,127.0173997,35.3296866
담터 민수 캠핑장,,직영,일반야영장,경기도 포천시 관인면 담터길 271,"전기,무선인터넷",0,0,가능,010-3731-6932,"땡큐캠핑, 네이버",https://gocamping.or.kr/upload/camp/101764/thumb/thumb_720_8366C9pf9yK0fOFPXpuzJUjx.jpg,32,0,0,경기도,포천시,127.194769015362,38.1572332815387
